complex_id	uniprot_a	uniprot_b	combined_score
O00505	O00505	O00505	1
O00505	O00505	O15111	1
O00505	O00505	P02545	1
O00505	O00505	P06748	1
O00505	O00505	P09874	1
O00505	O00505	P0C0S5	1
O00505	O00505	P11388	1
O00505	O00505	P19838	1
O00505	O00505	P25963	1
O00505	O00505	P49711	1
O00505	O00505	P52294	1
O00505	O00505	Q00653	1
O00505	O00505	Q01201	1
O00505	O00505	Q04206	1
O00505	O00505	Q04864	1
O00505	O00505	Q15653	1
O00505	O00505	Q6FI13	1
O00505	O00505	Q8NFZ5	1
O00505	O00505	Q9Y6K9	1
O00548	O00548	O00548	1
O00548	O00548	P49768	1
O00548	O00548	Q04721	1
O00548	O00548	Q92542	1
O00548	O00548	Q96BI3	1
O00548	O00548	Q9NR61	1
O00548	O00548	Q9NYJ7	1
O00548	O00548	Q9NZ42	1
O00555	O00555	O00555	1
O00555	O00555	P59768	1
O00555	O00555	P62873	1
O00560	O00560	O00560	1
O00560	O00560	P12830	1
O00560	O00560	P35221	1
O00560	O00560	P35222	1
O00566	O00566	O00566	1
O00566	O00566	Q96G21	1
O00566	O00566	Q9NV31	1
O00567	O00567	O00567	1
O00567	O00567	O76021	1
O00567	O00567	P05141	1
O00567	O00567	P05386	1
O00567	O00567	P05387	1
O00567	O00567	P05388	1
O00567	O00567	P06748	1
O00567	O00567	P08708	1
O00567	O00567	P09651	1
O00567	O00567	P11387	1
O00567	O00567	P13639	1
O00567	O00567	P15880	1
O00567	O00567	P16402	1
O00567	O00567	P18077	1
O00567	O00567	P18124	1
O00567	O00567	P18621	1
O00567	O00567	P19338	1
O00567	O00567	P22087	1
O00567	O00567	P25398	1
O00567	O00567	P26368	1
O00567	O00567	P26373	1
O00567	O00567	P27635	1
O00567	O00567	P30050	1
O00567	O00567	P32969	1
O00567	O00567	P35268	1
O00567	O00567	P36578	1
O00567	O00567	P37108	1
O00567	O00567	P39023	1
O00567	O00567	P40429	1
O00567	O00567	P42766	1
O00567	O00567	P46776	1
O00567	O00567	P46777	1
O00567	O00567	P46778	1
O00567	O00567	P46779	1
O00567	O00567	P46781	1
O00567	O00567	P47914	1
O00567	O00567	P49411	1
O00567	O00567	P50914	1
O00567	O00567	P52272	1
O00567	O00567	P55209	1
O00567	O00567	P55769	1
O00567	O00567	P61247	1
O00567	O00567	P61254	1
O00567	O00567	P61313	1
O00567	O00567	P61353	1
O00567	O00567	P61513	1
O00567	O00567	P62081	1
O00567	O00567	P62241	1
O00567	O00567	P62244	1
O00567	O00567	P62249	1
O00567	O00567	P62263	1
O00567	O00567	P62266	1
O00567	O00567	P62269	1
O00567	O00567	P62273	1
O00567	O00567	P62277	1
O00567	O00567	P62280	1
O00567	O00567	P62424	1
O00567	O00567	P62736	1
O00567	O00567	P62750	1
O00567	O00567	P62753	1
O00567	O00567	P62829	1
O00567	O00567	P62841	1
O00567	O00567	P62847	1
O00567	O00567	P62888	1
O00567	O00567	P62891	1
O00567	O00567	P62899	1
O00567	O00567	P62906	1
O00567	O00567	P62910	1
O00567	O00567	P62913	1
O00567	O00567	P62917	1
O00567	O00567	P63267	1
O00567	O00567	P67809	1
O00567	O00567	P68104	1
O00567	O00567	P83731	1
O00567	O00567	P83881	1
O00567	O00567	P84098	1
O00567	O00567	Q00839	1
O00567	O00567	Q01081	1
O00567	O00567	Q02543	1
O00567	O00567	Q02878	1
O00567	O00567	Q07020	1
O00567	O00567	Q08211	1
O00567	O00567	Q12905	1
O00567	O00567	Q12906	1
O00567	O00567	Q13428	1
O00567	O00567	Q13610	1
O00567	O00567	Q14978	1
O00567	O00567	Q6P3W7	1
O00567	O00567	Q71U36	1
O00567	O00567	Q8TDN6	1
O00567	O00567	Q92522	1
O00567	O00567	Q96SB4	1
O00567	O00567	Q99848	1
O00567	O00567	Q99879	1
O00567	O00567	Q9BQG0	1
O00567	O00567	Q9BVP2	1
O00567	O00567	Q9H4B7	1
O00567	O00567	Q9NR30	1
O00567	O00567	Q9NW13	1
O00567	O00567	Q9NX58	1
O00567	O00567	Q9NZI8	1
O00567	O00567	Q9Y2X3	1
O00567	O00567	Q9Y383	1
O00567	O00567	Q9Y3U8	1
O00571	O00571	O00425	1
O00571	O00571	O00571	1
O00571	O00571	O14776	1
O00571	O00571	O14979	1
O00571	O00571	O15042	1
O00571	O00571	O15111	1
O00571	O00571	O15355	1
O00571	O00571	O43143	1
O00571	O00571	O43172	1
O00571	O00571	O43290	1
O00571	O00571	O43395	1
O00571	O00571	O43447	1
O00571	O00571	O43660	1
O00571	O00571	O43670	1
O00571	O00571	O43719	1
O00571	O00571	O43809	1
O00571	O00571	O60231	1
O00571	O00571	O60306	1
O00571	O00571	O60508	1
O00571	O00571	O75400	1
O00571	O00571	O75533	1
O00571	O00571	O75643	1
O00571	O00571	O75934	1
O00571	O00571	O75937	1
O00571	O00571	O75940	1
O00571	O00571	O94906	1
O00571	O00571	O95232	1
O00571	O00571	O95391	1
O00571	O00571	O95400	1
O00571	O00571	O95926	1
O00571	O00571	P08579	1
O00571	O00571	P08621	1
O00571	O00571	P09012	1
O00571	O00571	P09234	1
O00571	O00571	P09661	1
O00571	O00571	P11940	1
O00571	O00571	P14678	1
O00571	O00571	P17844	1
O00571	O00571	P19838	1
O00571	O00571	P25963	1
O00571	O00571	P26368	1
O00571	O00571	P31943	1
O00571	O00571	P35637	1
O00571	O00571	P38919	1
O00571	O00571	P41223	1
O00571	O00571	P41279	1
O00571	O00571	P42285	1
O00571	O00571	P49756	1
O00571	O00571	P52272	1
O00571	O00571	P52298	1
O00571	O00571	P55081	1
O00571	O00571	P55769	1
O00571	O00571	P61326	1
O00571	O00571	P62277	1
O00571	O00571	P62304	1
O00571	O00571	P62306	1
O00571	O00571	P62308	1
O00571	O00571	P62310	1
O00571	O00571	P62312	1
O00571	O00571	P62314	1
O00571	O00571	P62316	1
O00571	O00571	P62318	1
O00571	O00571	P62888	1
O00571	O00571	P62995	1
O00571	O00571	P78347	1
O00571	O00571	P83876	1
O00571	O00571	P84103	1
O00571	O00571	Q00653	1
O00571	O00571	Q00839	1
O00571	O00571	Q01081	1
O00571	O00571	Q01130	1
O00571	O00571	Q01201	1
O00571	O00571	Q01844	1
O00571	O00571	Q02878	1
O00571	O00571	Q04206	1
O00571	O00571	Q04864	1
O00571	O00571	Q05519	1
O00571	O00571	Q07955	1
O00571	O00571	Q08170	1
O00571	O00571	Q08211	1
O00571	O00571	Q09161	1
O00571	O00571	Q12874	1
O00571	O00571	Q12905	1
O00571	O00571	Q12906	1
O00571	O00571	Q13123	1
O00571	O00571	Q13148	1
O00571	O00571	Q13242	1
O00571	O00571	Q13243	1
O00571	O00571	Q13247	1
O00571	O00571	Q13356	1
O00571	O00571	Q13435	1
O00571	O00571	Q13523	1
O00571	O00571	Q13573	1
O00571	O00571	Q13769	1
O00571	O00571	Q13838	1
O00571	O00571	Q14011	1
O00571	O00571	Q14498	1
O00571	O00571	Q14562	1
O00571	O00571	Q15007	1
O00571	O00571	Q15029	1
O00571	O00571	Q15287	1
O00571	O00571	Q15393	1
O00571	O00571	Q15427	1
O00571	O00571	Q15428	1
O00571	O00571	Q15459	1
O00571	O00571	Q15637	1
O00571	O00571	Q15653	1
O00571	O00571	Q16629	1
O00571	O00571	Q16630	1
O00571	O00571	Q2TAY7	1
O00571	O00571	Q4ZG51	1
O00571	O00571	Q53GS9	1
O00571	O00571	Q69YN4	1
O00571	O00571	Q6I9Y2	1
O00571	O00571	Q6P2Q9	1
O00571	O00571	Q7L014	1
O00571	O00571	Q86V81	1
O00571	O00571	Q86W42	1
O00571	O00571	Q8IYB3	1
O00571	O00571	Q8NFZ5	1
O00571	O00571	Q8NI27	1
O00571	O00571	Q8WUQ7	1
O00571	O00571	Q8WVK2	1
O00571	O00571	Q8WWY3	1
O00571	O00571	Q8WYA6	1
O00571	O00571	Q8WYQ5	1
O00571	O00571	Q92499	1
O00571	O00571	Q92620	1
O00571	O00571	Q92804	1
O00571	O00571	Q92841	1
O00571	O00571	Q92896	1
O00571	O00571	Q96BP3	1
O00571	O00571	Q96DF8	1
O00571	O00571	Q96DI7	1
O00571	O00571	Q96FV9	1
O00571	O00571	Q96I25	1
O00571	O00571	Q96J01	1
O00571	O00571	Q96SB4	1
O00571	O00571	Q96T37	1
O00571	O00571	Q96T58	1
O00571	O00571	Q99459	1
O00571	O00571	Q99633	1
O00571	O00571	Q9BQ61	1
O00571	O00571	Q9BRD0	1
O00571	O00571	Q9BUJ2	1
O00571	O00571	Q9BUQ8	1
O00571	O00571	Q9BXP5	1
O00571	O00571	Q9BZJ0	1
O00571	O00571	Q9H2H8	1
O00571	O00571	Q9HCE1	1
O00571	O00571	Q9HCG8	1
O00571	O00571	Q9HCS7	1
O00571	O00571	Q9NRR4	1
O00571	O00571	Q9NW64	1
O00571	O00571	Q9NYV4	1
O00571	O00571	Q9P013	1
O00571	O00571	Q9UBB9	1
O00571	O00571	Q9UHX1	1
O00571	O00571	Q9UJV9	1
O00571	O00571	Q9UK45	1
O00571	O00571	Q9UKM9	1
O00571	O00571	Q9UKV3	1
O00571	O00571	Q9ULR0	1
O00571	O00571	Q9UMS4	1
O00571	O00571	Q9UNP9	1
O00571	O00571	Q9UQ35	1
O00571	O00571	Q9Y2W2	1
O00571	O00571	Q9Y333	1
O00571	O00571	Q9Y3B4	1
O00571	O00571	Q9Y3C6	1
O00571	O00571	Q9Y4Z0	1
O00571	O00571	Q9Y5B6	1
O00571	O00571	Q9Y5S9	1
O00571	O00571	Q9Y6A4	1
O00571	O00571	Q9Y6K9	1
O00622	O00622	O00622	1
O00622	O00622	P05556	1
O00622	O00622	P06756	1
O00622	O00622	P18084	1
O00622	O00622	P23229	1
O00743	O00743	O00743	1
O00743	O00743	O15084	1
O00743	O00743	O15111	1
O00743	O00743	O75170	1
O00743	O00743	P63208	1
O00743	O00743	Q00653	1
O00743	O00743	Q04206	1
O00743	O00743	Q04864	1
O00743	O00743	Q13616	1
O00743	O00743	Q14164	1
O00743	O00743	Q9UPN7	1
O00743	O00743	Q9Y297	1
O00750	O00750	O00443	1
O00750	O00750	O00750	1
O00750	O00750	P00533	1
O00750	O00750	P04626	1
O00764	O00764	O00764	1
O00764	O00764	P06746	1
O00764	O00764	P18887	1
O00764	O00764	P49916	1
O00764	O00764	Q969S2	1
O00764	O00764	Q96FI4	1
O08550	O08550	O08550	1
O08550	O08550	P47239	1
O08550	O08550	P61965	1
O08550	O08550	Q91X20	1
O08553	O08553	O08553	1
O08553	O08553	P11499	1
O08553	O08553	P28184	1
O08553	O08553	P60710	1
O08553	O08553	Q04447	1
O08553	O08553	Q61696	1
O08587	O08587	O08587	1
O08587	O08587	O08658	1
O08587	O08587	O15504	1
O08587	O08587	P11654	1
O08587	O08587	P12270	1
O08587	O08587	P17955	1
O08587	O08587	P35658	1
O08587	O08587	P37199	1
O08587	O08587	P49791	1
O08587	O08587	P49792	1
O08587	O08587	P52591	1
O08587	O08587	P52948	1
O08587	O08587	P55735	1
O08587	O08587	P57740	1
O08587	O08587	P70581	1
O08587	O08587	P70582	1
O08587	O08587	Q12769	1
O08587	O08587	Q3SWS8	1
O08587	O08587	Q5RJY5	1
O08587	O08587	Q66HC5	1
O08587	O08587	Q68FY1	1
O08587	O08587	Q8NFH3	1
O08587	O08587	Q8NFH4	1
O08587	O08587	Q8WUM0	1
O08587	O08587	Q92621	1
O08587	O08587	Q96EE3	1
O08587	O08587	Q9BW27	1
O08587	O08587	Q9NRG9	1
O08609	O08609	O08609	1
O08609	O08609	P50538	1
O08609	O08609	Q3UPW8	1
O08614	O08614	O08614	1
O08614	O08614	O70258	1
O08614	O08614	O70585	1
O08614	O08614	P82347	1
O08614	O08614	P82352	1
O08614	O08614	Q28635	1
O08614	O08614	Q28646	1
O08614	O08614	Q28685	1
O08614	O08614	Q61235	1
O08623	O08623	O08623	1
O08623	O08623	P09217	1
O08623	O08623	P50573	1
O08623	O08623	P62483	1
O08623	O08623	Q501R9	1
O08623	O08623	Q5PQN5	1
O08648	O08648	O08648	1
O08648	O08648	O35625	1
O08648	O08648	Q80Y83	1
O08658	O08658	O08587	1
O08658	O08658	O08658	1
O08658	O08658	O15504	1
O08658	O08658	P11654	1
O08658	O08658	P12270	1
O08658	O08658	P17955	1
O08658	O08658	P35658	1
O08658	O08658	P37199	1
O08658	O08658	P49791	1
O08658	O08658	P49792	1
O08658	O08658	P52591	1
O08658	O08658	P52948	1
O08658	O08658	P55735	1
O08658	O08658	P57740	1
O08658	O08658	P70581	1
O08658	O08658	P70582	1
O08658	O08658	Q12769	1
O08658	O08658	Q3SWS8	1
O08658	O08658	Q5RJY5	1
O08658	O08658	Q66HC5	1
O08658	O08658	Q68FY1	1
O08658	O08658	Q8NFH3	1
O08658	O08658	Q8NFH4	1
O08658	O08658	Q8WUM0	1
O08658	O08658	Q92621	1
O08658	O08658	Q96EE3	1
O08658	O08658	Q9BW27	1
O08658	O08658	Q9NRG9	1
O08661	O08661	O08661	1
O08661	O08661	P12368	1
O08661	O08661	P12369	1
O08661	O08661	P20651	1
O08661	O08661	P27791	1
O08661	O08661	P62138	1
O08661	O08661	P62142	1
O08661	O08661	P62716	1
O08661	O08661	P63088	1
O08661	O08661	P63331	1
O08661	O08661	P68182	1
O08661	O08661	P97534	1
O08661	O08661	Q9WVC7	1
O08674	O08674	O08674	1
O08674	O08674	P21677	1
O08674	O08674	P51514	1
O08674	O08674	Q62655	1
O08674	O08674	Q64305	1
O08734	O08734	O08734	1
O08734	O08734	P02340	1
O08734	O08734	P70444	1
O08734	O08734	Q07813	1
O08734	O08734	Q9EQY0	1
O08788	O08788	O08788	1
O08788	O08788	O35668	1
O08788	O08788	O88485	1
O08788	O08788	P09405	1
O08788	O08788	P34930	1
O08788	O08788	P42859	1
O08788	O08788	P62259	1
O08788	O08788	Q61937	1
O08788	O08788	Q6S4N2	1
O08788	O08788	Q80ST9	1
O08788	O08788	Q99KJ8	1
O08808	O08808	O08808	1
O08808	O08808	Q61166	1
O08808	O08808	Q61315	1
O08838	O08838	O08838	1
O08838	O08838	O08839	1
O08838	O08838	O35179	1
O08838	O08838	O35964	1
O08838	O08838	O88339	1
O08838	O08838	P11442	1
O08838	O08838	P17426	1
O08838	O08838	P18484	1
O08838	O08838	P21575	1
O08838	O08838	P62944	1
O08838	O08838	P84092	1
O08838	O08838	Q05140	1
O08838	O08838	Q5JC29	1
O08838	O08838	Q62910	1
O08839	O08839	O08838	1
O08839	O08839	O08839	1
O08839	O08839	O35179	1
O08839	O08839	O35964	1
O08839	O08839	P11442	1
O08839	O08839	P17426	1
O08839	O08839	P21575	1
O08839	O08839	P62944	1
O08839	O08839	Q05140	1
O08839	O08839	Q5JC29	1
O08839	O08839	Q62910	1
O08863	O08863	O08863	1
O08863	O08863	O88522	1
O08863	O08863	P27512	1
O08863	O08863	P39429	1
O08863	O08863	P47809	1
O08863	O08863	P53349	1
O08863	O08863	P61089	1
O08863	O08863	Q62210	1
O08863	O08863	Q8CE90	1
O08900	O08900	O08900	1
O08900	O08900	O09106	1
O08900	O08900	P70288	1
O08900	O08900	P81183	1
O08900	O08900	P97496	1
O08900	O08900	Q03267	1
O08900	O08900	Q3TKT4	1
O08900	O08900	Q60972	1
O08900	O08900	Q61466	1
O08900	O08900	Q6P9Z1	1
O08900	O08900	Q6PDQ2	1
O08900	O08900	Q99JR8	1
O08915	O08915	O08915	1
O08915	O08915	P07901	1
O08915	O08915	P11499	1
O08915	O08915	P30561	1
O09044	O09044	O09044	1
O09044	O09044	O70404	1
O09044	O09044	P63044	1
O09044	O09044	P70452	1
O09061	O09061	O09061	1
O09061	O09061	O35955	1
O09061	O09061	O55234	1
O09061	O09061	O70435	1
O09061	O09061	P28063	1
O09061	O09061	P28076	1
O09061	O09061	P49722	1
O09061	O09061	P70195	1
O09061	O09061	P99026	1
O09061	O09061	Q60692	1
O09061	O09061	Q9QUM9	1
O09061	O09061	Q9R1P0	1
O09061	O09061	Q9R1P1	1
O09061	O09061	Q9R1P3	1
O09061	O09061	Q9R1P4	1
O09061	O09061	Q9Z2U0	1
O09061	O09061	Q9Z2U1	1
O09100	O09100	O09100	1
O09100	O09100	P15806	1
O09100	O09100	P22091	1
O09100	O09100	P25801	1
O09106	O09106	O08900	1
O09106	O09106	O09106	1
O09106	O09106	O35615	1
O09106	O09106	O88509	1
O09106	O09106	O88574	1
O09106	O09106	P13864	1
O09106	O09106	P17433	1
O09106	O09106	P17679	1
O09106	O09106	P19182	1
O09106	O09106	P70288	1
O09106	O09106	P70340	1
O09106	O09106	P81183	1
O09106	O09106	P97471	1
O09106	O09106	P97496	1
O09106	O09106	P97503	1
O09106	O09106	Q03267	1
O09106	O09106	Q3TKT4	1
O09106	O09106	Q60520	1
O09106	O09106	Q60972	1
O09106	O09106	Q60973	1
O09106	O09106	Q60974	1
O09106	O09106	Q61466	1
O09106	O09106	Q61502	1
O09106	O09106	Q62141	1
O09106	O09106	Q64700	1
O09106	O09106	Q6P9Z1	1
O09106	O09106	Q6PDQ2	1
O09106	O09106	Q8BR65	1
O09106	O09106	Q8CFE3	1
O09106	O09106	Q8K4B0	1
O09106	O09106	Q8VHR5	1
O09106	O09106	Q91YE5	1
O09106	O09106	Q924K8	1
O09106	O09106	Q99JR8	1
O09106	O09106	Q9R190	1
O09106	O09106	Q9Z2D6	1
O09106	O09106	Q9Z2D8	1
O09106	O09106	Q9Z2E1	1
O09111	O09111	O09111	1
O09111	O09111	O35683	1
O09111	O09111	P03888	1
O09111	O09111	P03899	1
O09111	O09111	P03911	1
O09111	O09111	P52503	1
O09111	O09111	Q3UIU2	1
O09111	O09111	Q62425	1
O09111	O09111	Q7TMF3	1
O09111	O09111	Q8K3J1	1
O09111	O09111	Q91VD9	1
O09111	O09111	Q91WD5	1
O09111	O09111	Q91WP8	1
O09111	O09111	Q91YT0	1
O09111	O09111	Q99LC3	1
O09111	O09111	Q99LY9	1
O09111	O09111	Q9CPP6	1
O09111	O09111	Q9CPU2	1
O09111	O09111	Q9CQ54	1
O09111	O09111	Q9CQ75	1
O09111	O09111	Q9CQ91	1
O09111	O09111	Q9CQC7	1
O09111	O09111	Q9CQH3	1
O09111	O09111	Q9CQJ8	1
O09111	O09111	Q9CQZ5	1
O09111	O09111	Q9CQZ6	1
O09111	O09111	Q9CR21	1
O09111	O09111	Q9CR61	1
O09111	O09111	Q9CXZ1	1
O09111	O09111	Q9D6J5	1
O09111	O09111	Q9D6J6	1
O09111	O09111	Q9D8B4	1
O09111	O09111	Q9DC69	1
O09111	O09111	Q9DC70	1
O09111	O09111	Q9DCJ5	1
O09111	O09111	Q9DCS9	1
O09111	O09111	Q9DCT2	1
O09111	O09111	Q9ERS2	1
O09111	O09111	Q9MD59	1
O09111	O09111	Q9MD82	1
O09111	O09111	Q9Z1P6	1
O09130	O09130	O09130	1
O09130	O09130	Q60591	1
O09130	O09130	Q9JIF0	1
O09167	O09167	O09167	1
O09167	O09167	O43143	1
O09167	O09167	O76021	1
O09167	O09167	O95995	1
O09167	O09167	P09405	1
O09167	O09167	P11276	1
O09167	O09167	P12970	1
O09167	O09167	P14148	1
O09167	O09167	P14869	1
O09167	O09167	P19253	1
O09167	O09167	P21127	1
O09167	O09167	P27635	1
O09167	O09167	P27659	1
O09167	O09167	P35550	1
O09167	O09167	P35980	1
O09167	O09167	P46781	1
O09167	O09167	P47911	1
O09167	O09167	P47962	1
O09167	O09167	P47963	1
O09167	O09167	P53569	1
O09167	O09167	P56183	1
O09167	O09167	P61255	1
O09167	O09167	P62242	1
O09167	O09167	P62702	1
O09167	O09167	P62717	1
O09167	O09167	P62754	1
O09167	O09167	P62906	1
O09167	O09167	P62908	1
O09167	O09167	P62918	1
O09167	O09167	P68363	1
O09167	O09167	P84099	1
O09167	O09167	P97351	1
O09167	O09167	P97452	1
O09167	O09167	P99024	1
O09167	O09167	Q61656	1
O09167	O09167	Q6DFW4	1
O09167	O09167	Q7TPV4	1
O09167	O09167	Q8K363	1
O09167	O09167	Q91VE6	1
O09167	O09167	Q921N6	1
O09167	O09167	Q922K7	1
O09167	O09167	Q99LH1	1
O09167	O09167	Q99ME9	1
O09167	O09167	Q9BWT6	1
O09167	O09167	Q9CR57	1
O09167	O09167	Q9CYH6	1
O09167	O09167	Q9CZM2	1
O09167	O09167	Q9D0I8	1
O09167	O09167	Q9D0R4	1
O09167	O09167	Q9D6Z1	1
O09167	O09167	Q9D8E6	1
O09167	O09167	Q9D8N0	1
O09167	O09167	Q9D903	1
O09167	O09167	Q9DBE9	1
O09167	O09167	Q9EQ61	1
O09167	O09167	Q9ESV0	1
O09167	O09167	Q9JIK5	1
O09167	O09167	Q9JJ80	1
O09167	O09167	Q9JJA4	1
O09167	O09167	Q9NW13	1
O09167	O09167	Q9ULW0	1
O09167	O09167	Q9Y237	1
O14495	O14495	O14495	1
O14495	O14495	P05106	1
O14495	O14495	P06756	1
O14497	O14497	O00422	1
O14497	O14497	O14497	1
O14497	O14497	O14744	1
O14497	O14497	O75446	1
O14497	O14497	O94776	1
O14497	O14497	O94805	1
O14497	O14497	O95983	1
O14497	O14497	O96019	1
O14497	O14497	P07910	1
O14497	O14497	P11473	1
O14497	O14497	P38398	1
O14497	O14497	P51531	1
O14497	O14497	P51532	1
O14497	O14497	P60709	1
O14497	O14497	P63261	1
O14497	O14497	Q02880	1
O14497	O14497	Q03111	1
O14497	O14497	Q09028	1
O14497	O14497	Q09472	1
O14497	O14497	Q12824	1
O14497	O14497	Q13111	1
O14497	O14497	Q13547	1
O14497	O14497	Q14839	1
O14497	O14497	Q16576	1
O14497	O14497	Q4LE39	1
O14497	O14497	Q6STE5	1
O14497	O14497	Q86X55	1
O14497	O14497	Q8NFD5	1
O14497	O14497	Q8TAQ2	1
O14497	O14497	Q8WXI9	1
O14497	O14497	Q92769	1
O14497	O14497	Q92785	1
O14497	O14497	Q92793	1
O14497	O14497	Q92922	1
O14497	O14497	Q92925	1
O14497	O14497	Q969G3	1
O14497	O14497	Q96GM5	1
O14497	O14497	Q96KG9	1
O14497	O14497	Q96ST3	1
O14497	O14497	Q9UBB5	1
O14497	O14497	Q9UIG0	1
O14497	O14497	Q9UK53	1
O14497	O14497	Q9Y5B9	1
O14543	O14543	O14543	1
O14543	O14543	P23458	1
O14543	O14543	P40189	1
O14543	O14543	P61968	1
O14543	O14543	Q06124	1
O14561	O14561	O00217	1
O14561	O14561	O00483	1
O14561	O14561	O14561	1
O14561	O14561	O15239	1
O14561	O14561	O43181	1
O14561	O14561	O43674	1
O14561	O14561	O43676	1
O14561	O14561	O43677	1
O14561	O14561	O43678	1
O14561	O14561	O43920	1
O14561	O14561	O75251	1
O14561	O14561	O75306	1
O14561	O14561	O75380	1
O14561	O14561	O75438	1
O14561	O14561	O75489	1
O14561	O14561	O95139	1
O14561	O14561	O95167	1
O14561	O14561	O95168	1
O14561	O14561	O95169	1
O14561	O14561	O95178	1
O14561	O14561	O95182	1
O14561	O14561	O95298	1
O14561	O14561	O95299	1
O14561	O14561	O96000	1
O14561	O14561	P03886	1
O14561	O14561	P03891	1
O14561	O14561	P03897	1
O14561	O14561	P03901	1
O14561	O14561	P03905	1
O14561	O14561	P03915	1
O14561	O14561	P03923	1
O14561	O14561	P17568	1
O14561	O14561	P19404	1
O14561	O14561	P28331	1
O14561	O14561	P49821	1
O14561	O14561	P51970	1
O14561	O14561	P56181	1
O14561	O14561	P56556	1
O14561	O14561	Q16718	1
O14561	O14561	Q16795	1
O14561	O14561	Q86Y39	1
O14561	O14561	Q9NX14	1
O14561	O14561	Q9P0J0	1
O14561	O14561	Q9UI09	1
O14561	O14561	Q9Y6M9	1
O14576	O14576	O14576	1
O14576	O14576	O43237	1
O14576	O14576	P63167	1
O14576	O14576	Q14203	1
O14576	O14576	Q14204	1
O14576	O14576	Q8NCM8	1
O14576	O14576	Q8TCX1	1
O14576	O14576	Q96FJ2	1
O14576	O14576	Q9Y6G9	1
O14617	O14617	O00203	1
O14617	O14617	O14617	1
O14617	O14617	O95295	1
O14617	O14617	P53677	1
O14617	O14617	P59780	1
O14617	O14617	P78537	1
O14617	O14617	Q13367	1
O14617	O14617	Q6QNY0	1
O14617	O14617	Q6QNY1	1
O14617	O14617	Q8TDH9	1
O14617	O14617	Q92572	1
O14617	O14617	Q96EV8	1
O14617	O14617	Q9NUP1	1
O14617	O14617	Q9UL45	1
O14617	O14617	Q9Y2T2	1
O14656	O14656	O14656	1
O14656	O14656	O14657	1
O14657	O14657	O14656	1
O14657	O14657	O14657	1
O14662	O14662	O14662	1
O14662	O14662	O43752	1
O14662	O14662	O75379	1
O14662	O14662	Q15836	1
O14662	O14662	Q96AJ9	1
O14662	O14662	Q9UEU0	1
O14686	O14686	O14686	1
O14686	O14686	O15047	1
O14686	O14686	O15550	1
O14686	O14686	P07437	1
O14686	O14686	P21675	1
O14686	O14686	P49848	1
O14686	O14686	P61964	1
O14686	O14686	P68366	1
O14686	O14686	Q03164	1
O14686	O14686	Q14686	1
O14686	O14686	Q15291	1
O14686	O14686	Q16594	1
O14686	O14686	Q5H9R7	1
O14686	O14686	Q6ZW49	1
O14686	O14686	Q86UW6	1
O14686	O14686	Q86XN7	1
O14686	O14686	Q8NEZ4	1
O14686	O14686	Q99496	1
O14686	O14686	Q9H7Z6	1
O14686	O14686	Q9UBL3	1
O14686	O14686	Q9Y2X9	1
O14727	O14727	O14727	1
O14727	O14727	P55211	1
O14727	O14727	P99999	1
O14744	O14744	O14497	1
O14744	O14744	O14744	1
O14744	O14744	O14893	1
O14744	O14744	O96019	1
O14744	O14744	P14678	1
O14744	O14744	P22087	1
O14744	O14744	P30876	1
O14744	O14744	P35269	1
O14744	O14744	P51531	1
O14744	O14744	P51532	1
O14744	O14744	P54105	1
O14744	O14744	P57678	1
O14744	O14744	P62314	1
O14744	O14744	P62316	1
O14744	O14744	P62318	1
O14744	O14744	P84090	1
O14744	O14744	Q07021	1
O14744	O14744	Q09028	1
O14744	O14744	Q12824	1
O14744	O14744	Q13547	1
O14744	O14744	Q15208	1
O14744	O14744	Q16637	1
O14744	O14744	Q6STE5	1
O14744	O14744	Q71U36	1
O14744	O14744	Q8TAQ2	1
O14744	O14744	Q92769	1
O14744	O14744	Q92922	1
O14744	O14744	Q92925	1
O14744	O14744	Q969G3	1
O14744	O14744	Q96GM5	1
O14744	O14744	Q96ST3	1
O14744	O14744	Q99873	1
O14744	O14744	Q9BQA1	1
O14744	O14744	Q9H4B7	1
O14744	O14744	Q9UHI6	1
O14744	O14744	Q9Y5B0	1
O14745	O14745	O14745	1
O14745	O14745	P07550	1
O14745	O14745	P13569	1
O14745	O14745	P15311	1
O14757	O14757	O14757	1
O14757	O14757	Q13616	1
O14757	O14757	Q13619	1
O14776	O14776	O00425	1
O14776	O14776	O00571	1
O14776	O14776	O14776	1
O14776	O14776	O15042	1
O14776	O14776	O15355	1
O14776	O14776	O43143	1
O14776	O14776	O43172	1
O14776	O14776	O43290	1
O14776	O14776	O43395	1
O14776	O14776	O43447	1
O14776	O14776	O43660	1
O14776	O14776	O43670	1
O14776	O14776	O43719	1
O14776	O14776	O43809	1
O14776	O14776	O60231	1
O14776	O14776	O60306	1
O14776	O14776	O60508	1
O14776	O14776	O75400	1
O14776	O14776	O75533	1
O14776	O14776	O75643	1
O14776	O14776	O75934	1
O14776	O14776	O75937	1
O14776	O14776	O75940	1
O14776	O14776	O94906	1
O14776	O14776	O95232	1
O14776	O14776	O95391	1
O14776	O14776	O95400	1
O14776	O14776	O95926	1
O14776	O14776	P08579	1
O14776	O14776	P08621	1
O14776	O14776	P09012	1
O14776	O14776	P09234	1
O14776	O14776	P09661	1
O14776	O14776	P11940	1
O14776	O14776	P14678	1
O14776	O14776	P17844	1
